schema_version,record_type,source_name,source_url,startup_name,product_name,pricing_model,description,website,category,collected_at
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/raycaster,Raycaster,Raycaster,UNKNOWN,AI for life sciences documents,https://raycaster.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/revyl,Revyl,Revyl,UNKNOWN,The Mobile Development Platform,https://www.revyl.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vortexify,Vortexify,Vortexify,UNKNOWN,Build full-stack applications for business operations with AI,https://www.vortexify.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vespper,Vespper,Vespper,UNKNOWN,The best DOCX MCP for agents to edit microsoft word documents,https://vespper.com/?utm_source=ycombinator.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/attimet,attimet,attimet,UNKNOWN,Building the Prime Radiant,https://attimet.com/,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/riskcube,RiskCube,RiskCube,UNKNOWN,Independent insurance brokerage for startups.,https://riskcube.com,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/freebuff,Freebuff,Freebuff,UNKNOWN,The free coding agent,https://freebuff.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/pearson-labs,Pearson Labs,Pearson Labs,UNKNOWN,AI agents to automate corporate transactions,http://www.pearsonlabs.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/autocomputer,AutoComputer,AutoComputer,UNKNOWN,Desktop RPA with AI computer use,https://www.autocomputer.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/moonshine,Moonshine,Moonshine,UNKNOWN,Extending AI to interact with the real world,https://usemoonshine.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/consus,Consus,Consus,UNKNOWN,The fastest and cheapest way to use AI with ITAR or CUI data. ,https://www.consus.io,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/innate,Innate,Innate,UNKNOWN,Personal AI Robots,https://innate.bot,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/gander,Gander,Gander,UNKNOWN,Automation System for Global Aviation,https://usegander.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/struct-ai,Struct,Struct,UNKNOWN,Agents that keep prod running,https://struct.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/melder,Melder,Melder,UNKNOWN,AI formulas and document support for Microsoft Excel,https://melder.io,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/freestyle-ai,Freestyle,Freestyle,UNKNOWN,The AI Assistant for Gmail,https://www.freestyle.ai,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/humanlayer,HumanLayer,HumanLayer,UNKNOWN,The multiplayer control plane for your software factory,https://humanlayer.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/quantstruct,Quantstruct,Quantstruct,UNKNOWN,AI documentation engineer – test & autoimprove stale product docs,https://quantstruct.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/edexia,Edexia,Edexia,UNKNOWN,AI Teacher Assistant for Grading Essays,https://www.edexia.com/,Education,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/outship,Outship,Outship,UNKNOWN,Hire amazing engineers by seeing how they use AI,https://outship.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/candor,Candor,Candor,UNKNOWN,We help companies win government funding with AI,https://www.usecandor.ai,Government,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/leaping-ai,Leaping AI,Leaping AI,UNKNOWN,AI voice and texting agents,https://www.leapingai.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/praxim,Praxim,Praxim,UNKNOWN,The agentic AI Word editor,https://www.praxim.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/alice-tech,Alice.tech,Alice.tech,UNKNOWN,AI-driven exam prep,https://www.alice.tech/,Education,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/dartboard,Dartboard,Dartboard,UNKNOWN,AI-native remote operations center for hardware fleets,https://dartboard.ai,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vocality-health,Vocality Health,Vocality Health,UNKNOWN,Voice AI for medical language translation,https://www.vocalityhealth.com,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/scout-4,Scout,Scout,UNKNOWN,AI-powered student information system for K-12 schools,https://scoutforschools.com/,Education,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/promptless,Promptless,Promptless,UNKNOWN,An AI teammate that automatically updates your customer-facing docs,https://promptless.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/truffle-ai,Truffle AI,Truffle AI,UNKNOWN,AWS for AI Agents,https://www.trytruffle.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/toothy-ai,Toothy AI,Toothy AI,UNKNOWN,AI for insurance verification & billing at dental clinics,https://www.toothy.ai/,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/a0-dev,a0.dev,a0.dev,UNKNOWN,We make mobile apps using AI.,https://a0.dev,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/elip-ai,Elip AI,Elip AI,UNKNOWN,Cooking something sweet and salty! ,https://www.tryelip.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/caseflood-ai,Caseflood.ai,Caseflood.ai,UNKNOWN,How elite law firms do intake,https://caseflood.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/maive,Maive,Maive,UNKNOWN,AI for Home Services,https://maive.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/adam,Adam,Adam,UNKNOWN,AI Powered CAD,https://adam.new/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cardamon,Cardamon,Cardamon,UNKNOWN,AI compliance co-pilot for regulated financial businesses,https://cardamon.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/swerve,Swerve,Swerve,UNKNOWN,Chat with AI Characters,https://www.getswerve.com/,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/osmosis,Osmosis,Osmosis,UNKNOWN,Reinforcement Learning (RL) for AI Agents,https://osmosis.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mecha-health,Mecha Health,Mecha Health,UNKNOWN,Foundation models to automate x-ray analysis for radiologists,https://www.mecha-health.ai/,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cuckoo-labs,Cuckoo Labs,Cuckoo Labs,UNKNOWN,Real-time AI translator for global sales and marketing,https://www.cuckoo.so/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/hud,HUD,HUD,UNKNOWN,Platform for building RL environments and evals ,https://www.hud.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/olive,Olive,Olive,UNKNOWN,,https://fromolive.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/gale,Gale,Gale,UNKNOWN,Fast and Data-Driven Immigration Platform,https://galevisa.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/asteroid,Asteroid,Asteroid,UNKNOWN,"The integration layer for healthcare: EHRs, payer portals & more ",https://asteroid.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/pickle-2,Pickle,Pickle,UNKNOWN,Where your life context becomes understanding.,https://www.pickle.com,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/lopus,Lopus,Lopus,UNKNOWN,Headless Data Team,https://lopus.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/lucidic-ai,Lucidic AI,Lucidic AI,UNKNOWN,Reimagining how Machines Learn ,https://lucidic.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/candor-security,Candor,Candor,UNKNOWN,Protect your data and stop insider risk,https://candor.security/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/trata,Trata,Trata,UNKNOWN,AI-powered research desk for hedge funds,https://www.trytrata.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/exla,Exla,Exla,UNKNOWN,Building agents that reads logs and fixes issues on your behalf.,https://exla.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/nitrode,Nitrode,Nitrode,UNKNOWN,Frontier AI research to advance game development,https://www.nitrode.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/outlit,Outlit,Outlit,UNKNOWN,Retain and Grow Every Customer,https://outlit.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/artificial-societies,Artificial Societies,Artificial Societies,UNKNOWN,We build networks of AIs to simulate high-value audiences,https://societies.io,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/pinch,Pinch,Pinch,UNKNOWN,Real-time AI Voice Translation for Developers,https://startpinch.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/proception-inc,Proception Inc,Proception Inc,UNKNOWN,Making humanoids dexterous enough to thread a needle,https://proception.ai/,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/spott,Spott,Spott,UNKNOWN,AI-native ATS/CRM for recruiting firms,https://spott.io,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tamlabs,TamLabs,TamLabs,UNKNOWN,Agent teams for complex work,https://tamlabs.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/browser-use,Browser Use,Browser Use,UNKNOWN,Leading open-source web agent project with 50k stars in 3 months,https://browser-use.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mentra,Mentra,Mentra,UNKNOWN,Building the open source smart glasses operating system.,https://mentra.glass,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/blaxel,Blaxel,Blaxel,UNKNOWN,The perpetual sandbox platform,https://blaxel.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/golf,Golf,Golf,UNKNOWN,Agentic AI Security and Governance,https://golf.dev/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/serafis,Serafis,Serafis,UNKNOWN,Narrative intelligence for investors,https://serafis.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/synthio-labs,Synthio Labs,Synthio Labs,UNKNOWN,Agentic AI platform for Pharma GTM teams,https://synthiolabs.com/,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/neoncoral,neoncoral,neoncoral,UNKNOWN,,http://neoncoral.inc,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/acolite,Acolite,Acolite,UNKNOWN,AI Native Commercial Insurance Broker,https://acolite.ai,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/zeon-systems,Zeon Systems,Zeon Systems,UNKNOWN,AI-powered robotics for scientific lab automation.,https://www.zeonsystems.ai/,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/hanji,Hanji,Hanji,UNKNOWN,Turn your hardest documents into reliable data,https://hanji.dev/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/percival,Percival,Percival,UNKNOWN,Accelerating data analysis for research,https://percy.tech,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kestral,Kestral,Kestral,UNKNOWN,We automate your entire product development lifecycle.,https://kestral.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/parsewise,Parsewise,Parsewise,UNKNOWN,"Multi-document processing for your risk teams, AI agents, pipelines",https://parsewise.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tinfoil,Tinfoil,Tinfoil,UNKNOWN,Encrypted AI with verifiable privacy,https://tinfoil.sh,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tegore,Tegore,Tegore,UNKNOWN,Your new AI-powered math tutor.,https://tegore.ai/,Education,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/throxy,throxy,throxy,UNKNOWN,"Vertical AI agents running B2B outbound on autopilot, with human SDRs",https://throxy.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/anana,Anana,Anana,UNKNOWN,AI Workspace for Hospitality Commercial Teams,https://getanana.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/irbc,IRBC,IRBC,UNKNOWN,AI-native financial institution for global businesses + agents.,https://irbc.com/,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/theta,Theta,Theta,UNKNOWN,Specialized AI for Every Job,https://thetasoftware.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/human-behavior,Human Behavior,Human Behavior,UNKNOWN,Understand your users beyond the numbers,https://www.humanbehavior.co/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/besimple-ai,Besimple AI,Besimple AI,UNKNOWN,Voice data for AI,https://besimple.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cartpole,Cartpole,Cartpole,UNKNOWN,Building reinforcement learning environments,https://cartpole.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/boost-robotics,Boost Robotics,Boost Robotics,UNKNOWN,Robots for the inspection and maintenance of data centers,https://www.boostrobotics.ai,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/bramante,Bramante,Bramante,UNKNOWN,Life sciences reagents and software,https://www.bramantebio.com,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/orchid-ai,Orchid,Orchid,UNKNOWN,A personal EA in your iMessage,https://orchid.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kairos,Kairos,Kairos,UNKNOWN,Specialized AI for Critical Industries,https://www.withkairos.co/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/adentris,Adentris,Adentris,UNKNOWN,Real-time AI Compliance & Revenue Integrity for Medical Providers,https://www.adentris.com,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,Moby Analytics,UNKNOWN,AI financial auditors,https://www.mobyanalytics.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/code-four,Code Four,Code Four,UNKNOWN,Modernizing the police workflow.,https://codefour.us/,Government,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/oncactus,Cactus,Cactus,UNKNOWN,All-In-One AI Growth Partner. Built for Trades.,https://oncactus.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/wavedash,Wavedash,Wavedash,UNKNOWN,Play the latest games in your browser with no downloads,https://wavedash.com,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/text-ai,Text.ai,Text.ai,UNKNOWN,Alfi - your group chat with social skills to bring friends closer,https://www.text.ai/,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/blueshoe,Blueshoe,Blueshoe,UNKNOWN,The AI-Native Consumer + Plaintiff Law Firm,https://blueshoe.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/godela,Godela,Godela,UNKNOWN,AI Physics Engine to replace simulations and prototypes,http://godela.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/docket,Docket,Docket,UNKNOWN,AI agents for web testing,https://docketqa.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/autonomous-technologies-group,Autonomous Technologies Group,Autonomous Technologies Group,UNKNOWN,Superintelligent financial advisor,https://becomeautonomous.com/,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/prox,Prox,Prox,UNKNOWN,AI technical support for complex physical products,https://useprox.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/adaptional,Adaptional,Adaptional,UNKNOWN,AI-powered insurance claims review,https://www.adaptional.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/meteor,Meteor,Meteor,UNKNOWN,An AI-Native Browser,https://browse.dev,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/closera,Closera,Closera,UNKNOWN,AI Shopping Agent for Your Ecommerce Store,https://closera.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/traceroot-ai,TraceRoot.AI,TraceRoot.AI,UNKNOWN,Open source self-improving layer for AI agents,https://traceroot.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/truthsystems,truthsystems,truthsystems,UNKNOWN,Automatically blocking risky behavior with real-time governance agents,https://www.truthsystems.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/datafruit,Datafruit,Datafruit,UNKNOWN,The AI workspace for software implementations,https://datafruit.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/lark,Lark,Lark,UNKNOWN,The E2E testing layer for AI-driven development,https://getlark.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/effigov,EffiGov,EffiGov,UNKNOWN,The AI OS for Cities,https://effigov.com,Government,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/design-arena,Design Arena,Design Arena,UNKNOWN,World's largest crowdsourced benchmark for AI-generated design,https://www.designarena.ai/,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/monarcha,Monarcha,Monarcha,UNKNOWN,Turn maps into data,https://monarcha.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/nuntius,Nuntius,Nuntius,UNKNOWN,Making Models Follow Rules.,https://www.nuntius.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cyberdesk,Cyberdesk,Cyberdesk,UNKNOWN,Self learning computer use agent for developers,https://www.cyberdesk.io,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/frizzle,Frizzle,Frizzle,UNKNOWN,AI Grading for Teachers,https://www.frizzle.com,Education,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/nori,Nori,Nori,UNKNOWN,AI health coach in your pocket,https://nori.ai,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/proliferate,Proliferate,Proliferate,UNKNOWN,Do your life's work with agents,https://proliferate.com?utm_source=yc&utm_medium=referral&utm_campaign=profile,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/deepaware-ai-robotics-center-of-silicon-valley,DeepAware AI (Robotics Center of Silicon Valley),DeepAware AI (Robotics Center of Silicon Valley),UNKNOWN,"Robots, parts & RL envs & evals - delivered in 48 hrs / pickup in SF.",https://roboticscenter.ai/,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kestroll,Kestroll,Kestroll,UNKNOWN,,,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/stellon-labs,Stellon Labs,Stellon Labs,UNKNOWN,Building tiny frontier AI models that run on edge devices,https://stellonlabs.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/doe,Doe,Doe,UNKNOWN,"The boring stuff, handled. Everything else, supercharged.",https://doe.so/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/embedder,Embedder,Embedder,UNKNOWN,Hardware-Aware AI for Embedded Software Development,https://www.embedder.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/channel3,Channel3,Channel3,UNKNOWN,Database of every product on the internet,https://trychannel3.com,B2B,2026-08-30T11:51:01.992498+00:00
